94146	14	800	2	\N	1040	BEUqUBuqFuFPER
94147	14	571	2	RUL	948	qFUEUFuEUBnquB
94148	14	903	2	RUL	964	qFUEUFuEnFnBUE
94176	14	1313	3	\N	1190	qFUEUbuBELFLbl
94183	14	3195	2	\N	1168	LPU1UbPBRqRbuR
94200	14	1313	3	\N	1208	qFUEnBElb1FLbl
94202	14	3187	2	\N	1094	1RUPnLPnFUrnPE
94203	14	2452	0	\N	1168	qFUEnbELf1qLE1
94208	14	862	0	\N	1056	LPU1n1BLnEUqFR
94224	14	2103	3	RUL	940	1RUPnLURUPnRnP
94226	14	2671	2	RUL	1084	qFUEnBUFuqUEnB
94253	14	2351	2	RUL	1084	BEUqnFuBUEUqnF
94254	14	2375	2	RUL	988	BEUqnFuBnqUBuq
94305	14	2887	1	RUL	1028	qFUEuBnFuEUqUB
94309	14	1695	2	RUL	988	BEUquFnEuFnBnq
94368	14	3699	3	\N	1096	LPUlBLbUBUEUFR
94478	14	3111	1	\N	1096	qFURUPnBFPERnE
94480	14	2710	0	\N	1056	LPUFUEn1Rn1BLq
94484	14	3122	1	\N	980	BEULU1nFUqnBnq
94485	14	1055	3	\N	1020	qFURUPnBnRUPnE
94486	14	3628	0	\N	1044	qFURUPnBuqUEnB
94550	14	1486	2	\N	1204	1RUBu1qlPFnfuF
94616	14	2656	0	\N	1040	qFUPnPnrUrUEUB
94684	14	263	1	\N	1124	BEUlu1uLuln1qF
94689	14	1784	0	\N	1108	LPUfufuFUFU1nR
94690	14	1621	0	\N	1108	qFUruruRnRUEUB
94799	14	2489	0	\N	1148	qFnBLRnFUE1PUE
94856	14	881	1	\N	1208	BEnFUqFrbREPbr
94860	14	3085	1	\N	1094	1RnLULPUEnlULF
94874	14	1567	0	RUL	940	1RnLUPn1nLU1UL
94875	14	695	2	RUL	1084	LPnRU1nPuLnRU1
94899	14	1855	3	RUL	988	BEnFUquEUFnEuF
94900	14	1919	2	RUL	1084	BEnFUquEnBnFUq
94911	14	1172	3	\N	1168	BEnFUbFPfRBPFR
94972	14	881	1	\N	1190	BEnFnbuqFPEPbr
94977	14	1439	3	RUL	988	LPnRnPURu1UPuR
94979	14	3845	1	RUL	980	1RnLn1nPnLnRnP
94982	14	937	1	\N	1004	BEnFnEnLn1nFuq
94986	14	2813	0	\N	1040	BEnFnEuqFuqRBP
94991	14	1463	2	RUL	964	LPnRnPuRUPU1nR
94992	14	571	2	RUL	948	LPnRnPuRn1ULu1
95002	14	3069	2	\N	1168	qFnBnlF1ELEluE
95011	14	2127	0	RUL	988	qFnBuEUFuEUqUB
95015	14	2903	3	RUL	1028	LPnRu1UPuRnLn1
95092	14	1781	1	\N	1036	1Rn1UPnLB1qLUL
95094	14	1215	2	RUL	940	1Rn1UPnLnLU1UL
95161	14	3726	3	\N	1096	1RnlE1fnEnBnqP
95219	14	717	0	\N	1040	LPnFUFUfnfnRn1
95334	14	3095	2	\N	1096	BEn1nLUqELF1UF
95337	14	1487	1	\N	1020	qFnPnRUEUPnRUB
95338	14	3104	3	\N	980	1RnqnBUPnLU1UL
95339	14	3709	2	\N	1044	BEn1nLUquBnFUq
95342	14	1054	0	\N	1204	1RnquRBLrEUfuE
95415	14	533	2	\N	1124	qFnrURnrUBE1nL
95432	14	393	3	\N	1124	BEnluLu1ulULqF
95436	14	2011	0	\N	1108	LPnfufuEUEnRn1
95437	14	2322	3	\N	1108	LPnfufuEnEnRU1
96031	14	1079	0	RUL	1064	1RurnrnPnLUPuR
96229	14	1423	1	RUL	1064	LPurUrURU1nRuP
98285	14	1413	3	\N	1330	LrFLBdqERFLuLR
98302	14	1233	0	\N	1208	lRBPBlU1PnRnqL
98475	14	1233	0	\N	1198	lRBLq1PBlU1nqL
98477	14	1637	0	\N	1552	LrFRElbprDbLuR
98496	14	1477	0	\N	1200	BfLFlELfRELFPq
98852	14	2766	3	\N	1370	LrERDE1uLFpf1R
98858	14	1320	3	\N	1240	lRqLBRbPuqRqLr
98865	14	465	3	\N	1190	bFPBPFRERqRbuE
98875	14	367	1	\N	1110	bFPBPqRbnLn1uE
98878	14	3011	1	\N	1128	bFPBPqrbPEnPUR
98884	14	890	3	\N	1260	Bf1F1uElFLB1bF
98930	14	207	1	\N	1300	bFPbRbRflqLqLF
100675	14	2773	1	\N	1074	bFnqUEnLU1nBub
101340	14	2160	3	\N	1400	RB1RdlFlqlE1Br
101664	14	1193	0	\N	1172	RBPDUqUBpb1qLb
101784	14	1169	3	\N	1100	LF1RUPU1uLE1uL
101789	14	3287	1	\N	1044	BLqFUEU1nLnB1q
101790	14	1969	1	\N	1048	FRBEUqnBFPERqP
101791	14	3821	1	\N	1096	FRBEUqnBFnqUPE
101794	14	3453	1	\N	1076	LF1RUPnLEUFnE1
101795	14	3764	1	\N	1084	BLqFUEnBnFUE1q
101799	14	188	0	\N	1004	BLqFUEnFUEnB1q
101898	14	3655	0	\N	1230	FRqEnRbRBPbUBr
101961	14	1941	2	\N	1280	FRbElqlUqnFuPE
101964	14	280	2	\N	1182	RBlPUlUluluRqP
101968	14	661	3	\N	1174	LF1rurnrnrnLE1
102002	14	608	0	RFU	988	BLqLULn1B1q1UL
102020	14	2923	3	\N	1076	FRERuPnEnBFnqP
102037	14	2835	2	\N	1228	LF1EDRuPpFnRnP
102071	14	3020	3	\N	1106	FREPUrUrqrnPUB
102110	14	715	2	\N	1250	FRELFRDRdFDf1R
102123	14	2041	1	\N	1108	RBPFRqPBELU1nq
102124	14	1917	2	\N	1108	BLqRB1qLPUFnE1
102125	14	1049	2	\N	1108	BLqRB1q1PqnBUL
102126	14	1178	1	\N	1108	RBPFRqPqEnPURB
102128	14	1044	3	\N	1128	RBPFRqPERBUqnP
102129	14	2010	0	\N	1128	BLqRB1qPBULn1q
102130	14	1148	0	\N	1088	BLqRB1qPqPnRUB
102131	14	1904	3	\N	1128	RBPFRqPEPnEUFR
102132	14	1796	0	\N	1128	BLqRB1qPFRUPnE
102133	14	1259	3	\N	1168	RBPFRqPELUFnE1
102134	14	2124	3	\N	1168	RBPFRqPE1qnBUL
102135	14	933	0	\N	1168	BLqRB1qPEn1ULF
102136	14	1408	0	\N	1240	FRELFPElqRqPbL
102137	14	2554	3	\N	1260	LF1BLE1brFRERB
102138	14	535	3	\N	1206	RBPFRqPfUBnFUq
102139	14	2527	2	\N	1110	RBPFRqPfnFnEuF
102140	14	1487	3	\N	1126	LF1BLE1buBUqUB
102141	14	1362	0	\N	1080	BLqRB1qUqRBPnP
102142	14	2553	3	\N	1160	RBPFRqPUFPERnE
102143	14	3122	1	\N	1200	RBPFRqPUE1qnBL
102144	14	2065	0	\N	1088	BLqRB1qUPnPFRE
102145	14	789	0	\N	1200	FRELFPEUlBLbUB
102146	14	1539	1	\N	1230	BLqRB1quPfLF1F
102147	14	1635	0	\N	1152	FRELFPEu1u1BLq
102160	14	1107	3	\N	1048	BLqRB1PULn1RqP
102168	14	1893	1	\N	1064	LF1BLEU1nLU1nq
102187	14	3498	1	\N	1128	RBPFRquPnEuFUE
102200	14	2197	3	\N	1290	RBPFRbPErBrEuF
102207	14	3208	1	\N	1350	BLqRBlpPqRDqLP
102274	14	2126	0	\N	1360	RBPFPdF1D1EDER
102379	14	112	2	\N	1308	BLqPBurn1UruqR
102399	14	2654	2	\N	1420	RBPELFRbRFdErB
102539	14	2597	2	\N	1122	LF1URUPEufuEuE
102553	14	2174	0	\N	1138	RBPULn1rUPqRnr
102559	14	461	0	\N	1004	LF1URnPURnLPE1
102583	14	637	1	\N	1168	LF1UrUrUruLrE1
102612	14	3782	0	\N	1120	LF1UEUFRUPuLE1
102616	14	3357	3	\N	1044	LF1UEUFnRnLPE1
102685	14	1907	2	\N	1060	BLqnBnquBFnE1q
102741	14	2418	3	\N	1066	FREnRnRUrUBuqR
102836	14	1827	2	\N	1076	FREuBFnqUEUFPE
102840	14	3065	3	\N	1118	RBPu1RBLBUbnBP
102871	14	2114	3	\N	1106	FREuFnBnqFrERE
102948	14	3684	0	\N	1136	LF1uRnPEnFnLE1
102978	14	65	2	\N	1208	FREububnbnbFPE
103089	14	3600	3	\N	1424	FRfdbD1pLqLqdF
103754	14	2078	0	\N	1248	FRDU1BLpPUBuqE
103827	14	1742	0	\N	1380	RBpRFpfLEDfPDP
103997	14	2832	0	\N	1350	FRprf1EDfnRqnq
104257	14	1067	1	\N	1422	RBdFLEdBPbuBuq
104562	14	2468	1	\N	1128	RBLqPB1qRBUqnP
104563	14	2218	0	\N	1168	LFRE1FPELUFnE1
104564	14	1356	0	\N	1168	LFRE1FPE1qnBUL
104565	14	1600	1	\N	1168	RBLqPB1qPnEUFR
104566	14	1572	0	\N	1128	LFRE1FPERBUqnP
104567	14	1387	1	\N	1128	RBLqPB1qLUFnE1
104568	14	2252	1	\N	1088	RBLqPB1q1qnBUL
104569	14	2437	0	\N	1128	LFRE1FPEPnEUFR
104570	14	1489	3	\N	1148	RBLqPB1qFRUPnE
104571	14	2440	0	\N	1148	BLF1qLE1RUBnqP
104572	14	1577	0	\N	1148	BLF1qLE1PEnFUR
104573	14	2355	3	\N	1148	RBLqPB1qEn1ULF
104574	14	2093	1	\N	1220	BLF1qLElqRqPbL
104575	14	1915	2	\N	1240	FRBPERqrfLF1FR
104576	14	13	1	\N	1186	LFRE1FPfUBnFUq
104577	14	1815	1	\N	1090	LFRE1FPfnFnEuF
104578	14	2167	0	\N	1106	RBLqPB1buBUqUB
104579	14	2035	1	\N	1120	RBLqPB1U1BLqnq
104580	14	1785	0	\N	1200	LFRE1FPUFPERnE
104581	14	3003	3	\N	1240	RBLqPB1UqPEnFR
104582	14	1521	2	\N	1128	BLF1qLEU1n1BLq
104583	14	2642	1	\N	1240	LFRE1FPUfLFlUL
104584	14	922	2	\N	1270	RBLqPB1uqrFRER
104585	14	1066	2	\N	1192	FRBPERquPuPFRE
104594	14	3255	3	\N	1160	BLF1qLRBPERq1P
104599	14	745	1	\N	1108	RBLqPBELF1U1nq
104609	14	745	1	\N	1064	RBLqPBU1UqnBnq
104752	14	466	3	\N	1382	BLFlqrbDBDbLqr
104753	14	1718	1	\N	1464	BLFlqrbdLDBpBr
104899	14	3117	3	\N	1226	FRB1uLU1UBLbPE
104925	14	1827	2	\N	1076	FRBUqEuFUEUFPE
105012	14	2480	0	\N	1242	FRBU1BLbPEU1uL
105113	14	1038	2	\N	1178	RBLn1qnBU1BLbP
105147	14	3702	1	\N	1084	FRBnqUEUBnqFPE
105152	14	3448	3	\N	1096	BLFnEUFnE1qPUR
105168	14	251	2	\N	1156	LFRnPUE1RBUqnP
105169	14	612	2	\N	1156	BLFnEU1qFURnPE
105170	14	519	2	\N	1156	BLFnEU1qE1nLUF
105171	14	440	2	\N	1156	LFRnPUE1PnEUFR
105172	14	494	0	\N	1136	BLFnEU1qLFUEn1
105173	14	173	0	\N	1136	RBLn1UqPBULn1q
105174	14	418	0	\N	1096	RBLn1UqPqPnRUB
105175	14	550	0	\N	1136	LFRnPUE1En1ULF
105176	14	634	0	\N	1136	RBLn1UqPFRUPnE
105177	14	277	0	\N	1176	BLFnEU1qRUBnqP
105178	14	66	0	\N	1176	RBLn1UqPE1nLUF
105179	14	536	0	\N	1176	RBLn1UqPEn1ULF
105180	14	3546	1	\N	1248	BLFnEU1bPFPErB
105181	14	3818	3	\N	1268	RBLn1UqrfLF1FR
105182	14	1768	0	\N	1214	BLFnEU1bUFnBUE
105183	14	3822	1	\N	1118	BLFnEU1bnBnquB
105184	14	3437	3	\N	1134	RBLn1UqruRUPUR
105185	14	469	2	\N	1176	LFRnPUEU1qPnRB
105186	14	3174	3	\N	1064	LFRnPUEU1n1BLq
105187	14	3428	3	\N	1176	LFRnPUEUlBLbUB
105188	14	261	0	\N	1056	RBLn1UqUqRBPnP
105189	14	3338	3	\N	1190	FRBnqUPuElBLqL
105190	14	2568	1	\N	1112	BLFnEU1uquqRBP
105265	14	1146	1	\N	1208	RBLnlnlnluBLbP
105294	14	1310	2	\N	1368	LFRnBUbrFrBPf1
105304	14	1310	0	\N	1368	LFRnBnqrELfRfl
105309	14	616	2	\N	1224	BLFnRuPE1qUPuR
105444	14	1910	2	\N	1248	LFRuPqnRUPBUE1
105473	14	1217	3	\N	1176	BLFuEnLE1Fn1nq
105515	14	1941	0	\N	1218	FRBubPERBPU1UL
105855	14	625	0	\N	1260	BLELbFU1ULublq
106040	14	2740	0	\N	1080	RB1BLBPnRBPqUB
106049	14	2277	2	\N	1024	BLELFLULnqU1nL
106050	14	1426	0	\N	1068	BLELFLnlnluLnq
106074	14	3734	3	\N	984	LFPFREUEU1nLn1
106077	14	1368	3	\N	1066	BLELF1UlnqUBLq
106100	14	94	0	\N	1120	BLELFlqFRqRBrE
106101	14	578	0	\N	1140	RB1BLbLPfPERE1
106102	14	638	0	\N	1070	LFPFRf1RUPURuP
106103	14	1496	3	\N	1086	RB1BLbLPnPU1nR
106104	14	60	0	\N	1086	BLELFlqFuEnFnE
106105	14	5	0	RFL	1120	FRqRBrqEPFPErB
106106	14	388	0	RFL	1140	LFPFRf1PfLF1FR
106107	14	1168	0	\N	1086	LFPFRf1PULnRU1
106108	14	294	0	\N	1070	LFPFRf1PnRnPuR
106109	14	51	0	\N	1086	FRqRBrqEuBUqUB
106110	14	634	0	\N	1180	FRqRBrERB1BLbP
106111	14	118	0	\N	1200	LFPFRf1FrqPBPE
106112	14	201	0	\N	1050	LFPFRf1FUEUFuE
106113	14	994	0	\N	1146	LFPFRf1FnqUEnB
106114	14	561	0	\N	1066	FRqRBrERuPnRnP
106115	14	300	0	\N	1140	RB1BLbPqPFPErB
106116	14	519	0	\N	1140	BLELFlq1bRBPBL
106117	14	2394	0	\N	1146	LFPFRf1EUBnFUq
106118	14	492	0	\N	1050	BLELFlq1nLn1uL
106119	14	407	0	\N	1066	LFPFRf1EuFUEUF
106121	14	535	0	\N	1180	LFPFRf1BLELFlq
106122	14	316	0	\N	1180	FRqRBrELfPERE1
106123	14	415	0	\N	1090	FRqRBrELU1ULu1
106124	14	1883	3	\N	1186	FRqRBrELnPU1nR
106125	14	506	0	\N	1106	LFPFRf1BuqnBnq
106126	14	62	0	\N	1220	LFPFRf1qPFPErB
106127	14	662	0	\N	1240	LFPFRf1qrFRERB
106128	14	1555	0	\N	1186	RB1BLbPEUBnFUq
106129	14	620	0	\N	1090	RB1BLbPEnFnEuF
106130	14	161	0	\N	1106	BLELFlqPuRUPUR
106150	14	3584	2	\N	1106	LFPFRf1n1nqUBL
106179	14	1066	0	\N	1240	BLELFlbRB1qPBL
106180	14	2229	0	\N	1300	RB1BLbrFRqrErB
106181	14	3013	0	\N	1128	BLELFlbRBPnPUR
106182	14	2229	0	\N	1192	RB1BLbrFREuEuF
106183	14	316	2	\N	1250	FRqRBrfLE1fRuP
106184	14	2301	2	\N	1240	BLELFlbPB1qRBL
106185	14	2546	3	\N	1240	FRqRBrf1BLF1qL
106186	14	2029	3	\N	1240	FRqRBrf1qLF1BL
106187	14	3536	3	\N	1248	LFPFRflqPURnBL
106188	14	3873	3	\N	1248	RB1BLbrEU1nLFR
106189	14	3385	3	\N	1240	RB1BLbrEUFRBnq
106190	14	1392	1	\N	1320	BLELFlbrFrBPER
106191	14	3768	1	\N	1240	RB1BLbrnRBLU1q
106192	14	844	3	\N	1128	BLELFlbnBUB1qL
106193	14	3873	3	\N	1200	RB1BLbrnPFREUR
106194	14	478	0	\N	1220	FRqRBrfnfPErnP
106195	14	3536	3	\N	1200	LFPFRflnB1qLUL
106196	14	570	2	\N	1270	LFPFRfluLfPERE
106197	14	1224	1	\N	1192	LFPFRfluLuLE1F
106344	14	119	1	\N	1290	LFPFPflBrBrqLr
106465	14	585	2	\N	1004	FRqPBEUBUqnBnq
106490	14	3423	1	\N	1044	RB1qLPnqnBnLn1
106549	14	2241	3	\N	1128	RB1qPBLqRBUqnP
106550	14	1701	0	\N	1168	LFPE1FRELUFnE1
106551	14	2561	0	\N	1168	LFPE1FRE1qnBUL
106552	14	1378	3	\N	1168	RB1qPBLqPnEUFR
106553	14	1481	0	\N	1128	LFPE1FRERBUqnP
106554	14	2456	3	\N	1128	RB1qPBLqLUFnE1
106555	14	1593	3	\N	1088	RB1qPBLq1qnBUL
106556	14	2347	0	\N	1128	LFPE1FREPnEUFR
106557	14	2484	0	\N	1148	FRqPERBLPFUEn1
106558	14	2210	1	\N	1148	RB1qPBLqFURnPE
106559	14	1348	1	\N	1148	RB1qPBLqE1nLUF
106560	14	1616	0	\N	1148	FRqPERB1PnqUBL
106561	14	1707	1	\N	1220	FRqPERBrELE1fR
106562	14	1448	0	\N	1240	BLE1qLFlbRBPBL
106563	14	767	1	\N	1186	LFPE1FRfUBnFUq
106564	14	1343	1	\N	1090	LFPE1FRfnFnEuF
106565	14	1735	0	\N	1106	BLE1qLFluLU1UL
106566	14	1808	3	\N	1120	RB1qPBLU1BLqnq
106567	14	1268	0	\N	1200	LFPE1FRUFPERnE
106568	14	2912	0	\N	1240	FRqPERBUPE1nLF
106569	14	3755	3	\N	1128	RB1qPBLUqnqRBP
106570	14	2653	1	\N	1240	LFPE1FRUfLFlUL
106571	14	2301	0	\N	1270	RB1qPBLuqrFRER
106572	14	388	0	\N	1192	FRqPERBuPuPFRE
106840	14	2775	2	\N	1260	RB1bREPBRFrBLq
106864	14	3053	3	\N	1290	FRqrErbLU1uqnP
107101	14	3655	1	\N	1200	FRqnbRBPbUBPUE
107218	14	2230	3	\N	1100	LFPuPUPnRuRuE1
107582	14	3195	1	\N	1230	LFrqPnBnquBPE1
107631	14	3828	1	\N	1216	BLfURnrEREn1Uq
108114	14	854	1	\N	1380	RBElFuPfLFRqPF
108144	14	2386	0	\N	1156	BLPULnRU1FnE1q
108473	14	2265	1	\N	1228	BLrfRfU1RUPnRq
108551	14	50	0	\N	1208	FRUBFRUPnqEPnE
108801	14	3292	0	\N	1024	FRUBUqUBUqnPuE
108812	14	1586	1	\N	1174	BLUFnFURnPf1nq
108824	14	2610	3	\N	1048	BLUFnEn1uLn1uq
108832	14	713	0	\N	1048	LFURuPURUPUEu1
108835	14	1987	3	\N	1048	RBULu1uqUPURUP
108942	14	3605	3	\N	1048	BLULDLpLnqUqUB
109103	14	3106	0	RFU	994	FRURnREPUrURnP
109104	14	2578	1	RFU	1042	LFUFnF1EUfuFuE
109106	14	2463	0	\N	1068	RBUBnBLU1UBuBP
109117	14	3894	1	RFU	1140	RBUBuBRBPbubnP
109122	14	3504	1	RFU	1140	LFUFuELf1EufU1
109141	14	630	0	RFU	1028	FRURurnRURurnE
109162	14	3682	1	RFU	1040	FRUPFPERFPERnE
109164	14	1555	1	\N	1040	LFUELE1F1n1BLq
109167	14	3511	1	RFU	1016	LFUELE1FnFUEn1
109168	14	722	3	\N	1136	LFUELE1FuPU1nR
109187	14	3788	3	\N	1148	RBUqRUrFRfUFUP
109226	14	2485	1	RFU	1046	FRUPEPfUFnEnER
109244	14	3586	2	RFU	1250	BLU1qlnBLB1bUl
109264	14	3307	3	\N	1096	BLU1qPEnFnEUFR
109339	14	3004	0	\N	1194	RBUqPULnfnfUf1
109651	14	1674	3	\N	1116	FRUPqnRUBnqPBE
109695	14	1281	0	\N	1240	BLU1PFRbPERbnq
109704	14	3032	1	\N	1060	FRU1PULUFuELE1
109746	14	3873	3	RFU	980	RBUqURURUrnPnr
109787	14	3734	3	RFU	920	LFUEU1nLU1nLn1
109803	14	2189	0	\N	1064	RBUqUPnEU1uLUF
109804	14	1971	0	\N	1024	RBUqUPnEUFURuP
109806	14	1494	0	\N	1024	FRUPUEn1nLUFuE
109807	14	250	2	\N	1088	RBUqUPnEu1uLUF
109811	14	2368	2	\N	1098	LFUEU1u1BlU1nq
109832	14	3481	2	\N	1088	RBUqULrEREPF1R
109858	14	3403	2	RFU	1084	LFUEUlulUlUln1
109877	14	2929	0	\N	1048	BLU1UEnFuqUEuF
109918	14	1929	2	\N	1000	FRUPULU1UEULU1
109919	14	3788	3	\N	1096	RBUqUFUfLFlULP
109943	14	2076	1	\N	1318	FRUPnFDqrBpEuE
110108	14	1868	0	\N	1108	FRUPnBELF1qLE1
110109	14	94	2	\N	1116	RBUqnLPFRnPUE1
110110	14	2049	0	\N	1108	FRUPnBELE1qLF1
110111	14	1572	0	\N	1148	RBUqnLPF1BLE1q
110112	14	655	2	\N	1156	BLU1nqFRnBUqPE
